,target,v1,v2,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v23,v25,v26,v27,v28,v29,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v48,v49,v50,v51,v53,v54,v55,v57,v58,v59,v60,v61,v62,v63,v64,v65,v67,v68,v69,v70,v72,v73,v76,v77,v78,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v108,v109,v111,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v126,v127,v128,v129,v130,v131
v25,-0.01588820985509781,0.11336427207294957,-0.3091735912214053,-0.1574191839941149,0.13923694071358975,0.05936314021449095,-0.22136060507534425,0.7585313039132715,-0.1763292721258752,-0.018348109714785073,-0.15040228897716168,-0.008358381386125324,0.3911485589089422,0.007904002845544367,0.13561042864597786,-0.07291666579491299,-0.049780151700657596,0.21331646375342972,0.25308167221021427,-0.09132969074627496,0.024285218253398855,0.14911043185308048,1.0,0.05407873973035992,-0.19690409429695518,0.19443277540226528,0.012849429941030862,0.1644340777258289,0.2180355589282618,-0.03483938361897841,0.024784852800207584,0.24420267740395626,0.18685777652208135,-0.03498826417441529,-0.25350662176002,0.036834138722518346,0.026360848351573922,0.20997792487913475,0.005491970860381669,-0.06455682724975292,-0.05229215337866188,0.848612079403189,0.08704324037940797,0.08250006863130996,-0.007861012568271921,0.04023394243983971,-0.15959206061686762,0.8166691571606852,0.2294475016689128,-0.21470673652142566,0.48411029024541163,-0.06721282384131838,0.03265296339169461,-0.29934079739125435,-0.03264117531282291,0.8467288114449195,-0.06264039272172779,-0.1600750727644,0.1022531509264858,0.20017365231216155,0.11405492078101379,0.14115693383247904,-0.055882943915207206,0.1279143053709104,-0.044555061981629694,0.10162366656425839,0.08984374556836981,-0.03922039279186371,0.012224689137633197,-0.49470486692428656,0.22727088601078493,0.11901730807196852,0.3377422334569147,0.1250849980812279,0.11086771478223323,-0.23944481013804844,0.8274663814795038,-0.09787906389795188,0.16781518742447993,0.08198343776365782,0.09524147749514236,0.2214603185945531,-0.041466835472873734,0.24846945238536786,-0.3049769447393905,0.06202497320190586,-0.48458164898801753,-0.1272081859996948,0.39086973783264833,0.12521971078807598,0.34399364290332063,0.7849699157350619,-0.11450857408191784,0.03390633228253734,0.22475853212111513,0.17698571975325209,-0.036711415350126,-0.11308199613354725,0.025952100420485194,0.40819347918284965,0.29148437727281384,0.23813673175013594,-0.06438945401381639,0.1985182131759073,-0.17321926169455956,0.29075198294937243,0.6915720604651437,0.023798255136157,-0.10565321475594462,0.07606528035969226,-0.016098385629812653,0.26135941324188505,-0.028545495803234212
v26,0.02494950884054281,0.15610097169602377,0.15887397794213928,0.36593038586396154,0.21980695457770547,0.24484327171779705,0.41389065757032334,0.005445056087407873,-0.14955213475926085,0.022557647641334735,-0.21894552750120247,0.01998119804895967,-0.15054239815554557,0.052356730830804596,-0.25462707836096227,-0.12946185402038732,0.3660811194081926,-0.002923307094573224,-0.44387718789399844,0.21835382890509034,0.05088913314272548,-0.06409447138785743,0.05407873973035992,1.0,0.19118788582220198,-0.039543407175438645,0.2173611112196496,-0.21122086136119103,-0.19278221716769786,0.04960447707085363,-0.08869782236917778,-0.21673398287120138,0.018166890518586876,0.026221099356168363,0.1181371920150578,-0.03727475254938288,0.0668261527175843,0.1208895041589153,0.731799388011843,0.27855044966436415,-0.19315830044379237,0.07556265889936616,-0.3519207889305591,-0.03569610156268845,0.02101028633934454,-0.31445476629653996,-0.2794849346847616,0.05670617501190628,-0.15751999766394173,0.3425657903909438,-0.01833325088400026,0.21901323416673305,0.8774682548423077,0.2160020411782538,-0.03534933925728697,0.05930654436187973,0.36438318387574786,0.22425036394293968,0.16684493113767193,-0.017871384590094557,0.020673879580077523,0.08200119660876178,0.01937856860056118,-0.29447400718660643,0.3661262048906424,0.13827334276832284,-0.059102875995833776,-0.1976970417506899,-0.2375352837507151,-0.011514412834422057,-0.1983115430555853,-0.2334230233063107,-0.1257894981499026,-0.11688711654547095,0.28413579457623633,0.2602660239868923,0.07370494645788564,-0.07808429610910948,-0.18131294780040616,0.3538809974755032,-0.07892507684234969,-0.24977981648428807,0.11774979442991733,0.42809031884176646,0.010172347625978842,0.22042190854541327,0.01716588169003064,0.3251286200086062,0.15696304651210924,-0.10823435692123243,-0.11997809546722353,0.060563166265245015,0.3487220461556524,0.28117411017941585,0.28442295843624293,-0.2049648537756408,0.04178280045752323,-0.020479896160945282,0.6718407231017535,0.2447747365860048,0.410761796900698,-0.16451326881062023,-0.08086887566594125,-0.18633174566107322,-0.04110690108596041,-0.19633690291009004,0.09292180504413824,-0.007482056765469408,0.020748394333262084,0.29156523852906874,0.0486544202151192,-0.32102661617836553,0.3150192343670132
v27,0.02338584379333282,0.027791094399543085,0.16241263574762937,0.30888755055993855,-0.04042953065722138,0.12001968189304206,0.5459662503130324,-0.1563452336259032,0.01369182669764743,0.01587994082346591,-0.10690541880484195,0.011101938735006438,-0.4577638783117371,0.006776701043925547,-0.19578624082278062,-0.05362654622647604,0.1487440365708887,0.014753518393623573,-0.39411192703505454,-0.009767177871910426,-0.0050985961891184105,-0.08668619894607724,-0.19690409429695518,0.19118788582220198,1.0,-0.08399551922440454,-0.2749158338802956,-0.31830296418476717,-0.17391961896456792,0.062835399860024,-0.4110245674395896,-0.06642043114208432,-0.1409202399506028,0.036924736647480846,0.26946918411886506,-0.05870412196472514,-0.37501794074580697,-0.3909438909449363,0.3615069442304732,0.14444701323222398,-0.40945170765916505,-0.1591816563626744,-0.1584082886212908,-0.4879805857247619,0.010645915233520478,-0.06225230250860393,-0.12096955411965225,-0.20732442618686114,-0.17190448357235527,0.19245621815705066,-0.17931009002548273,-0.18034930847265393,0.19230617174777428,0.196667532841743,-0.00615400366590459,-0.19376632262993304,0.1561282523428997,0.025343063295100655,-0.38970279031982985,-0.22794598300423957,-0.0592426470118926,-0.4242617734623483,0.03623842192346138,-0.18604050851104734,0.14463150092909555,-0.3483055386792377,-0.043732360388683875,0.010041080062848904,0.005955964048239531,0.13047776921327492,-0.17459515001706388,-0.16471432252499296,-0.1901238118219574,-0.2906645327724653,-0.058433634228651436,0.22742990787755252,-0.1804890191393097,-0.23809222390424925,-0.5731354504268561,0.05305439605633535,0.08547642112561794,-0.6299703364308642,-0.2802341259142812,-0.2315316558688527,0.5212214127646182,-0.03577275649252456,0.17801173637070394,0.07056989005869271,-0.16739992073703241,0.046491722452581194,-0.38781354250319444,-0.15524722471396527,0.17383819499092157,-0.029059463683034758,-0.059591369936008345,-0.15549596591706222,0.0614621629703642,0.059738913731924026,0.3497399312673484,-0.10015826043996047,-0.26558493215655016,-0.1867860415169673,0.05372058685756889,-0.06516630374112903,0.010050159749374865,-0.1628481529194949,-0.18262257688019398,0.12378118269165743,0.4272184394181259,-0.03408378535932837,0.03516060960259711,-0.3503603760374548,0.15202229923858912
v28,-0.011228026021205035,0.06526549013327501,-0.17456059202998947,-0.13230537169954948,0.2477385685754363,0.05831438211963354,-0.12830405986053597,0.37161543803913133,-0.03658350308789439,-0.01291667050240198,-0.0775914073820066,-0.005717200904256127,0.21284306046214937,0.0008682663902355824,0.14058618012689839,0.017598042582408453,-0.046527528819917785,0.7480688133107242,0.16431654414408353,-0.0685294660495669,0.01272802159330156,0.04720152736596068,0.19443277540226528,-0.039543407175438645,-0.08399551922440454,1.0,-0.02691748110627269,0.14236646523592003,0.1358653545508818,-0.019080648408909263,0.002400810360451516,0.18325057557743987,0.11363138629918794,-0.031082723985498117,-0.17305385422343045,0.018737719558334195,-0.015649269575363424,0.06811820010650622,-0.050483660926101244,0.023514744859618977,-0.020251449445243763,0.20182888059474338,0.08049792562788664,0.010931014437931347,-0.0095548956707351,-0.11542249350676304,-0.0728599756530745,0.20098501642627536,0.13314676539060358,-0.1355434019180011,0.2775084589475921,-0.04291375115162032,-0.048205168052248025,-0.20911988810016918,-0.007577712337054943,0.20064574533950433,-0.05435290326115693,-0.10340099069866986,0.016338048310820058,0.14643478922000425,0.03218013143527978,0.03688532433570325,-0.03042737318271487,0.13967588426796212,-0.043971696055438006,0.05148980967404,0.013191442196613914,0.024445224510708703,-0.1531786973616702,-0.11598841667503688,0.1339788500394631,0.11236801589575514,0.18377258338025657,0.1234310237353122,0.04230463652333136,-0.16923097578239293,0.2125543122469153,-0.05298302151540397,0.08635265849439427,0.05198633765605919,0.05809699360083704,0.11147720232019974,-0.04608133691560529,0.06444060410145253,-0.09077613112305481,0.06463965023876277,-0.27572237161200386,-0.09909790934710105,0.20907360826053956,0.07434564857315107,0.20053825309324702,0.35592065232773,-0.09057498925232438,0.026284982622373297,-0.0461463396296291,0.12212500151204712,-0.019613428093457258,-0.0306123607540651,-0.041146931483027546,0.13979900123530414,0.08238274995055615,0.2373857546230859,-0.038542942773177685,0.12436246848786586,-0.04343583308332797,0.18820587723238583,0.18881713624387422,0.01861875046600805,-0.01924779898397109,0.016365220687635913,-0.011406590556844011,0.165958314891579,-0.0027758287962351192
v29,0.017863099731364705,-0.1356733922507563,0.21285629634208542,0.18100372662194883,0.30914551270872187,0.19119703775789718,-0.07721691466972243,-0.08794809478265597,0.036246379047028814,0.03710956434215942,0.2206630652115583,0.03273912822067571,0.0778517149152588,0.05992537086480592,-0.10445353101211038,-0.03737357558995079,0.342936288300456,-0.05228553735894514,-0.18601162405840327,0.5384195905097905,0.053188967265182706,-0.11615370845852661,0.012849429941030862,0.2173611112196496,-0.2749158338802956,-0.02691748110627269,1.0,0.03620148458202893,-0.3131370196648895,0.005679816376691295,0.4299576290483015,-0.3143042589979164,-0.10275422937892127,0.009054816540605911,0.021472073630753735,0.014283803954788074,0.740588632341841,0.44744066382164116,-0.03378411329311814,0.2801384081031472,0.09293845331225419,-0.013329752555883388,-0.3453546846585437,0.5601507495794006,0.022769134639097036,-0.3861557877619027,0.15858302350822043,0.014266916173812786,-0.28447020271595996,0.15197723998087792,-0.07175302813960799,0.5497813880818266,0.25517050141742864,0.2851191267038496,-0.03352384226959618,0.008556310352646989,0.3441015141414898,0.5536521059010321,0.7728098389463163,0.0993292471081918,-0.05011197544120273,0.4851573958270507,0.01381428066265753,-0.1933175147057035,0.34164928461013355,0.7598679120881546,-0.007428901017011217,-0.3374888711312426,-0.3555418282313061,0.08685586425660957,-0.29815951754907594,-0.27189710343131046,-0.19119944923874202,0.21625582871429297,0.42307140177528985,0.17734367268403273,0.02030727852344321,0.06726695807713626,0.43931884370582575,0.4442173529703432,-0.4022116451386442,0.3189151797550605,0.8221760421310272,0.4041084988835259,-0.3268814824158413,0.40232702704030454,0.0726321590607389,0.3983840574386823,0.1797763657931423,-0.40585913232645016,0.01984902047749666,-0.024083134666245162,0.3423039126793261,0.38238053961726337,0.34561628803915523,-0.3000693277420592,-0.010512691856455883,0.04904205257891844,-0.08398922191209165,0.2642138670581409,0.35120442921901485,-0.1804594290959353,-0.11286643727948913,-0.42682996258782396,0.25179247932518833,-0.31735101660341136,0.026824112061272356,-0.26766960004566004,-0.3303853504110628,0.41165034304832065,0.04660185262302239,-0.2012914573418958,0.06908263740045825
v32,-0.02851969932467771,0.034556540152520285,-0.22619973941649152,-0.38410070439562055,-0.07369340119653169,-0.149576343539521,-0.32105857444540936,0.21628741127385984,0.37362254670115397,-0.030430380954168685,-0.3473101088477866,-0.022610648176305745,0.5630466396235371,-0.04046703044128422,0.733190435184281,0.28068505054386783,-0.28856760104171325,0.12612288703342708,0.3247972164889764,-0.13056500122425915,-0.030785479958421208,0.09539454022171864,0.1644340777258289,-0.21122086136119103,-0.31830296418476717,0.14236646523592003,0.03620148458202893,1.0,0.34943369968575605,-0.05087991310714075,0.006472681058693422,0.26138907625092067,0.14179745353485032,-0.04043846767008861,-0.2315737469124208,0.03869023511822605,0.03146059869197327,0.2537703703899168,-0.296387835571641,-0.26652218402216243,0.0395681207240851,0.13974351894857512,0.31257609460112423,0.10154480586989433,-0.02242335560189049,0.22097780487216911,-0.2893898117648448,0.16663096450635084,0.33649691567328965,-0.21943019486044127,0.27707760044992075,-0.16575353255635805,-0.22577268107010867,-0.34637775184126807,0.027974483979392825,0.16137503388534635,-0.30115154982860887,-0.20015116067273453,0.1768164697851334,0.1173611010788475,0.0955369260197298,0.10978335614371228,-0.03203375974099451,0.7597807883801538,-0.28197161756057143,0.14250505368162336,-0.1421789790142458,0.22805903763691415,0.13800417969743062,-0.14580908837968584,0.28309540459039956,0.45294974833751345,0.2832709012500292,0.7103063086013289,-0.10779479607258653,-0.3155542713596419,0.1538476626149035,-0.021191963051844207,0.2568940667741861,-0.2056555296045412,0.0505296047230883,0.335077302723903,-0.049558232112303306,0.021781648316509732,-0.2121587636018737,-0.10992347603789451,-0.2752756006553687,-0.27528491872233596,0.038724145239067864,0.08888381070594374,0.5518890251959406,0.18438392032080822,-0.33579213147802367,-0.18076620526686513,-0.11292867946891436,0.310883518997018,-0.042205785972520525,-0.0945203808320418,-0.25949015336662645,-0.007647887708212625,0.05987168458825566,0.2920232513860483,0.07321180928748498,0.2468606147618826,0.24781375668217268,0.3048199301572695,0.12423232891556771,-0.017010220652128823,-0.15449107323437392,-0.16273277033683967,-0.050988321918259326,0.4164600343176996,-0.19215695509738656
v33,-0.0362743130462773,0.2864390657092477,-0.4436350278102433,-0.4722653912243523,-0.22045107506417166,-0.1644429738054328,-0.21922976417687084,0.30635991152758824,0.12255027327850847,-0.048709981283659845,-0.23130660414442786,-0.03588129565172414,0.3587970228666571,-0.06293082635604932,0.3046360656016009,0.04709625424731402,-0.4874526510820573,0.14706521286717864,0.35086669768679485,-0.39282193306030705,-0.04656053453534155,0.16520522290994374,0.2180355589282618,-0.19278221716769786,-0.17391961896456792,0.1358653545508818,-0.3131370196648895,0.34943369968575605,1.0,-0.05790961218338773,-0.05178859961575258,0.40416345191540215,0.36489315911735354,-0.04641847893144823,-0.20580254047061164,0.03795705577564561,-0.15849482610701435,0.06009225165428051,-0.16651465759530248,-0.44418664562876936,0.036916476372928,0.2254885810084714,0.5319838016801473,-0.016872301391915274,-0.03096715014834854,0.4364527024230984,-0.15674997571406699,0.22388984374294207,0.7712502283949374,-0.2567754973409563,0.3462643984375971,-0.3832707923831558,-0.2587597981522802,-0.5364421985240774,0.03618893387072035,0.2351264140888191,-0.5039661322607155,-0.6242652036578126,-0.08609521712931485,0.04209749277001813,0.14081379452971962,-0.08351994859506398,-0.04409279608287422,0.40360912781406866,-0.4782656628759829,-0.19193329336109752,0.05872839346536176,0.4856968139797738,0.3156710770481805,-0.22648332909646943,0.8255304247136697,0.5932169528829736,0.459479343610521,0.12467971056857312,-0.3060938403567519,-0.34719005603486314,0.20430916704541344,-0.09874182481327255,-0.004518125009715633,-0.44116917017718316,0.2162676282625323,0.1403630422947086,-0.33054336384797633,-0.10812879513965572,-0.11803000790473571,-0.27207544216731455,-0.34743463614800807,-0.48103328631304615,0.03667335925414487,0.26818122166754926,0.30296180370045805,0.24271112954169716,-0.5465437720637601,-0.3293497432415368,-0.24075290628753934,0.7610706674255172,-0.04342413035581761,-0.13933290312596672,-0.10691075930644822,-0.10373348281572406,-0.017126840965503407,0.371032580950889,0.11261260933788991,0.7874183316824238,-0.1321012570712551,0.6019567906845038,0.1865171251872446,0.08527555199701095,-0.0472279643045928,-0.34227533847033464,-0.07141317456784016,0.744444381134855,-0.146753560572722
v34,0.07539599010023068,-0.00700488914143802,0.058384808958766014,0.07371451324575244,0.021857060396366375,0.019580390848430537,0.0666600264153683,-0.0397453132046902,-0.01610586290210886,0.15310898912020393,-0.006858891558517001,0.12770167174282632,-0.059739476304578654,0.10420716782245293,-0.04185975869311107,-0.0075492195511466815,0.06408151303544454,-0.007889711456141391,-0.0638567139822124,0.03164675352421253,0.056273462372829285,-0.02381942341080858,-0.03483938361897841,0.04960447707085363,0.062835399860024,-0.019080648408909263,0.005679816376691295,-0.05087991310714075,-0.05790961218338773,1.0,-0.04143941735934657,-0.04734397385076805,-0.030377980267654685,0.006118820394797297,0.04532443887038243,-0.7495130788233811,-0.016824740840709927,-0.025313730549453746,0.058522084248407776,0.06150638476177557,-0.04471573427595381,-0.0345199404609978,-0.0678092339182278,-0.03978126668788906,0.06628818012387766,-0.052716517257239234,-0.012294967372328137,-0.03684269139382497,-0.05348514217097515,0.052702918839019196,-0.04780386905246767,0.01935197155567935,0.05256731112465044,0.05759094456672497,-0.06925520665543831,-0.037642080111045036,0.06525596724829472,0.042881720971745925,-0.017091104171438647,-0.028282731968011603,-0.008945290475090803,-0.02591586916473578,0.037439767867011885,-0.046982227531109026,0.06330901581332797,-0.011688890576157743,-0.013171842880247846,-0.032557553592988946,-0.03359978463915356,0.033351152939779735,-0.05730738860941898,-0.049559695343479294,-0.0545119211328084,-0.033510925651424675,0.029166982598120613,0.05444289900434666,-0.03628544758824852,-0.016472508583204377,-0.04560978570262754,0.05341147151529461,-0.003975253895258377,-0.06009415187279061,0.0018963910696871405,0.0012664910997597515,0.049031998983195386,0.02349445725442706,0.04759538093337927,0.056232430994022774,-0.00841462981175626,-0.009407674163470988,-0.04725384841454525,-0.03235994355302216,0.06703231721361498,0.029268957660035556,0.022423697559787004,-0.054522289249224684,0.7750327197288895,0.009216101214946648,0.053322682322015515,0.007450533173519945,-0.007055288622638763,-0.05270797268094673,0.00017977717348407134,-0.046543273752552086,0.0008188428470026582,-0.06041758318984515,-0.03441809988924683,0.009417754608616756,0.038930337869012975,0.033622618569442805,0.11940333762313145,-0.07220201507878614,0.03130464436063431
v35,-0.003985609159904021,-0.07838383275668417,0.004120993438835729,-0.08328003293532231,0.14422115268994354,0.035401519993440836,-0.29223457518594403,-0.04615988283314672,0.018452985869174224,0.00990116774451143,0.4174055005012147,0.013182365202807423,0.08601804759455361,0.021178976624198036,-0.11543975447275684,-0.09909123768342841,0.04016816878221021,-0.06289352376433124,0.07801326651796306,0.2078307480956961,0.023419325428911758,-0.027490937783445416,0.024784852800207584,-0.08869782236917778,-0.4110245674395896,0.002400810360451516,0.4299576290483015,0.006472681058693422,-0.05178859961575258,-0.04143941735934657,1.0,-0.15666312283493228,0.020715581654114284,-0.01533233145908906,-0.04486250822980967,0.050335193125875276,0.5856470011673506,0.30384278681144544,-0.2816625055856204,0.024248233922360002,0.37482110468286134,-0.005725738270479195,-0.040042362309752735,0.6394328685858461,0.000677357305115078,-0.11279267952020179,0.3863783640382536,0.03308055395949652,-0.06291673114081009,-0.14155630412434148,-0.0024865412535126784,0.37872057986126445,-0.07401426944843625,0.07356851285840821,-0.006417610882743828,0.022399875744333914,0.04202094839786159,0.19474022637842248,0.4674244488683883,0.09837517760704524,-0.05100001186418037,0.42882342025689707,-0.009508382995085683,-0.15674004549248002,0.03937957247705451,0.42472717906523755,0.13185199529979716,-0.11819806473993424,-0.16591631547680874,0.0636283537869587,-0.015801889794522125,-0.1048555177042956,-0.027069982802596013,0.07674948758702067,0.18676953358032958,0.015831047477732084,0.02788366805242303,0.17663603089423957,0.4755469686797256,0.11080279630367094,-0.2865032009326748,0.4378077753830459,0.516433737703414,0.17725553654746026,-0.391279585116491,0.17600622178311373,0.0018435203899727528,0.12565187283632115,0.1507779685185402,-0.25791807401420913,-0.005571154635540989,-0.021670542894343343,0.049983507754549676,0.20566256153525264,0.1465511667864642,-0.034545050207480624,-0.05119970684846956,0.05009993347122949,-0.3098396322295852,0.10044519955597239,0.17381421000782907,-0.03570880939995687,-0.08062680079764169,-0.14280568994404147,0.10621973480396861,-0.07390986174644831,0.0320924662466017,-0.25698199756883133,-0.4067031367887296,0.19164612393995012,0.0027855108847909343,0.07723349060291958,-0.049057726723390406
v36,-0.033897318983397096,0.09191922353808203,-0.34356613431585376,-0.3852687190980725,-0.37513275504347005,-0.12739697475033737,-0.17031265752016753,0.37119566367426565,0.07144444452456808,-0.042663505185553466,-0.20661776260422438,-0.03219064070835582,0.27458282819545693,-0.06029220893338645,0.2970066367487729,0.07636445257114956,-0.39879158454600144,0.18048638630984362,0.30808926434253014,-0.3402497725531596,-0.048323123936150444,0.15962986720982358,0.24420267740395626,-0.21673398287120138,-0.06642043114208432,0.18325057557743987,-0.3143042589979164,0.26138907625092067,0.40416345191540215,-0.04734397385076805,-0.15666312283493228,1.0,0.148932425318159,-0.04561310126656823,-0.24981880772668916,0.03125334833330554,-0.2431828034602037,-0.050981413566671074,-0.14133544299511736,-0.2963918603192472,-0.04726868804031844,0.263505318775217,0.4325890661451357,-0.1322641246150171,-0.027082535985280175,0.43025183994700283,-0.16238537650744897,0.23217450580399351,0.3757351864349802,-0.23049693899233561,0.29023941622366006,-0.4017125032921527,-0.2449902764242461,-0.41680039031195815,0.027915044273942983,0.24663520625669783,-0.4106248182211438,-0.42202340501227564,-0.19273817501739388,0.09396491983995756,0.08195974750006084,-0.1825111696339152,-0.03815149526579398,0.35276627806307403,-0.39266963613287137,-0.19056780257998984,0.030489222490610368,0.2645691474893907,0.5385969294784412,-0.3100425824427602,0.38609627016103004,0.35039887232533545,0.34590163749164954,0.12422568997737365,-0.4828252596913767,-0.3523497459685321,0.23716945945756754,-0.11126882798537609,-0.03644114600857189,-0.3749394354793448,0.21741992268425622,0.05792647223232702,-0.3328202948752896,-0.13680676027512484,-0.028281869528446236,-0.22910792710814043,-0.28791956082775905,-0.470061476172425,-0.05191200949854157,0.241010474144857,0.24588961461037126,0.2684599042729481,-0.44163346506271295,-0.5197827718350067,-0.46242774123442115,0.3695255795313479,-0.03511286423824545,-0.08091794569246387,-0.09320873931985592,-0.26233973927098203,-0.09033132326309722,0.3288772383829151,0.08387094174035346,0.41212207915861393,-0.07849812244537843,0.4338138131099521,0.21244943784870765,0.11646103151172765,0.07546485500274186,-0.6069164810029523,-0.05526745386570179,0.3857099145235863,-0.162888112483601
v37,-0.014644322031102705,0.7749695320189691,-0.23578394971126224,-0.18831514701480012,-0.029777722991956766,-0.03561276034625917,-0.14691893911843829,0.22389721685812428,0.00020810823359017366,-0.024209269399327223,-0.1430893489932853,-0.019061232983894835,0.20122012970739528,-0.017487706887631405,0.12721266881060359,-0.11744980310450685,-0.1620288697688866,0.11923298067939785,0.14795034182947842,-0.14713102541397644,-0.0038660485356445877,0.08971837970314445,0.18685777652208135,0.018166890518586876,-0.1409202399506028,0.11363138629918794,-0.10275422937892127,0.14179745353485032,0.36489315911735354,-0.030377980267654685,0.020715581654114284,0.148932425318159,1.0,-0.020633237391351915,-0.0883174937271748,0.02518889312025478,-0.03244642593488773,0.060472393676710604,0.008984069649934513,-0.1786559625357245,0.04725283042152169,0.19648454335564403,0.18656861315104598,0.030250188822297262,-0.009704979517326967,0.1467451708181423,-0.07251197614805582,0.19529628923204012,0.34494668612179064,-0.1541025663105176,0.2573118507898086,-0.12470976686947798,-0.09828883699457236,-0.24574258084311695,0.0016438461252677972,0.19576579378338294,-0.17031441097297748,-0.2323682958758959,0.020786762618861813,0.019333403932988203,0.08743836830108118,0.04661853158377819,-0.02957008776770241,0.13704175158369195,-0.15772397636294846,-0.05323437679345845,-0.10767717950003144,0.14079695202599915,0.07824112261804549,-0.15092991299317585,0.3043386575748099,0.19539807733199127,0.24834113266440522,0.06213003623361324,-0.06021854529248481,-0.14486782384112742,0.19988296633404765,-0.04020943907697816,0.04981788820670387,-0.13649466480241967,0.042308727081635286,0.12824424170012005,-0.11235550398361847,0.0175409819205046,-0.1488885019841192,-0.09321708548497339,-0.25916948222561526,-0.18787422309228152,0.13113059316168169,0.0780259390948142,0.1646710079768778,0.20635651361716575,-0.19498463597225177,-0.06307699998232884,-0.029600947987445773,0.3316899062411149,-0.026608768416705245,-0.08621123976964382,-0.04441684600643632,0.042317472038560115,0.17068428407343006,0.17969051111703815,0.03821627536635947,0.2875159514166943,-0.08222319259086522,0.2842787685233353,0.19180234963246934,-0.020736781717575706,-0.06515742630514519,-0.07556574820308393,-0.028309492878447234,0.3467209870330794,0.4366867055969973
v38,0.07744617879657582,-0.011049869726350877,0.031022483959186973,0.0673562974448616,0.005356554151202312,0.023174713456181627,0.032871172842753024,-0.04545729599254329,-0.009545967409637764,0.021734197487955593,0.007210158980643153,0.0018854645737431783,-0.05011296036952557,0.11137587484228345,-0.032151062683101694,-0.01573227461577639,0.040732381069664245,-0.011635677236088974,-0.043288552437739554,0.026208244174623016,0.11940892560268097,-0.027791570410567786,-0.03498826417441529,0.026221099356168363,0.036924736647480846,-0.031082723985498117,0.009054816540605911,-0.04043846767008861,-0.04641847893144823,0.006118820394797297,-0.01533233145908906,-0.04561310126656823,-0.020633237391351915,1.0,0.06862312037706615,-0.005477135198238966,-0.00495238383009879,-0.019708406920528467,0.03158369661416327,0.027320430729077475,-0.03316603663930778,-0.030671890724523376,-0.04556854291546772,-0.01908685025014071,0.04587004810658145,-0.03296281756062963,0.00025472034692426433,-0.03808361795424911,-0.050044633170436364,0.025626991624447586,-0.03732807304511525,0.012249892434644602,0.028651653026446254,0.042025160068280394,-0.21004628981607198,-0.03690063628058089,0.04123956015448018,0.03350644076231078,-0.0068063453383790775,-0.0625020883122712,-0.02721222332650982,-0.03488333955150648,0.23466357882072672,-0.03847763550400579,0.040571992553584846,-0.02847125551292815,0.005597402222943625,-0.031241649860111763,-0.018368229551684434,0.030593166193703884,-0.042105155172699305,-0.04341334504486794,-0.04344208785395749,-0.024051402424890886,0.014566988872334923,0.08346511364094554,-0.03564699727664044,-0.025327128656060335,-0.018989067862480214,0.03166101834532359,-0.014882808136328838,-0.029477260699070532,0.007067700288178624,0.00731086293461126,0.04726222606887104,0.020377185449416024,0.0380755612463114,0.043420796948774563,-0.022048604291597305,-0.0203404624077813,-0.042068228003764765,-0.03985331693072748,0.043375175660015905,0.01960769302005549,0.022713952222568234,-0.03469751251947035,0.012073489942921501,0.02565431115219046,0.027567651781739543,0.0012460004237017422,0.002010745436533808,-0.06559495145365386,0.025886337297817426,-0.0362464697242908,0.005874296488853873,-0.05797732918278166,-0.030731998801297466,0.0005510133548757944,0.03473525274065838,0.025712230658409923,0.043308417026253744,-0.04890387606606451,0.015421046755152773
